customer_id,risk_score,fraud_occurrence
cust106353,0.3,0
cust106354,0.12,0
cust106355,0.01,0
cust106356,0.38,0
cust106357,0.13,0
cust106358,0.25,0
cust106359,0.3,0
cust106360,0.28,0
cust106361,0.27,0
cust106362,0.04,0
cust106363,0.45,0
cust106364,0.26,0
cust106365,0.13,0
cust106366,0.17,0
cust106367,0.2,0
cust106368,0.02,0
cust106369,0.14,0
cust106370,0.21,0
cust106371,0.18,0
cust106372,0.31,0
cust106373,0.13,1
cust106374,0.09,0
cust106375,0.27,0
cust106376,0.11,0
cust106377,0.3,0
cust106378,0.31,0
cust106379,0.17,0
cust106380,0.12,0
cust106381,0.23,0
cust106382,0.19,1
cust106383,0.09,0
cust106384,0.19,0
cust106385,0.17,0
cust106386,0.16,0
cust106387,0.22,0
cust106388,0.48,0
cust106389,0.04,1
cust106390,0.14,0
cust106391,0.14,1
cust106392,0.36,0
cust106393,0.23,0
cust106394,0.26,0
cust106395,0.34,0
cust106396,0.0,0
cust106397,0.48,0
cust106398,0.33,0
cust106399,0.0,0
cust106400,0.45,0
cust106401,0.22,0
cust106402,0.12,0
cust106403,0.27,0
cust106404,0.37,0
cust106405,0.32,0
cust106406,0.24,0
cust106407,0.18,0
cust106408,0.35,0
cust106409,0.03,0
cust106410,0.17,0
cust106411,0.24,1
cust106412,0.17,0
cust106413,0.11,0
cust106414,0.09,0
cust106415,0.09,0
cust106416,0.14,0
cust106417,0.17,0
cust106418,0.25,1
cust106419,0.06,0
cust106420,0.0,0
cust106421,0.17,0
cust106422,0.32,0
cust106423,0.2,0
cust106424,0.11,0
cust106425,0.13,0
cust106426,0.08,0
cust106427,0.33,0
cust106428,0.35,0
cust106429,0.27,0
cust106430,0.45,0
cust106431,0.08,0
cust106432,0.31,0
cust106433,0.22,0
cust106434,0.1,0
cust106435,0.31,0
cust106436,0.29,0
cust106437,0.08,0
cust106438,0.27,0
cust106439,0.04,0
cust106440,0.23,0
cust106441,0.18,0
cust106442,0.3,0
cust106443,0.14,0
cust106444,0.25,0
cust106445,0.02,0
cust106446,0.16,0
cust106447,0.05,0
cust106448,0.15,0
cust106449,0.19,0
cust106450,0.24,0
cust106451,0.14,0
cust106452,0.36,0
cust106453,0.16,0
cust106454,0.07,0
cust106455,0.39,1
cust106456,0.28,0
cust106457,0.2,0
cust106458,0.2,0
cust106459,0.28,0
cust106460,0.32,0
cust106461,0.3,0
cust106462,0.0,0
cust106463,0.27,0
cust106464,0.15,0
cust106465,0.37,0
cust106466,0.09,0
cust106467,0.2,0
cust106468,0.19,0
cust106469,0.31,0
cust106470,0.12,0
cust106471,0.22,0
cust106472,0.02,0
cust106473,0.22,0
cust106474,0.33,0
cust106475,0.0,0
cust106476,0.13,0
cust106477,0.29,0
cust106478,0.19,0
cust106479,0.41,0
cust106480,0.07,0
cust106481,0.08,0
cust106482,0.19,0
cust106483,0.2,1
cust106484,0.42,0
cust106485,0.34,0
cust106486,0.24,0
cust106487,0.02,0
cust106488,0.23,0
cust106489,0.23,0
cust106490,0.19,0
cust106491,0.0,0
cust106492,0.28,0
cust106493,0.4,0
cust106494,0.26,0
cust106495,0.13,0
cust106496,0.29,0
cust106497,0.0,0
cust106498,0.28,1
cust106499,0.1,0
cust106500,0.18,0
cust106501,0.49,0
cust106502,0.29,0
cust106503,0.2,0
cust106504,0.24,0
cust106505,0.06,0
cust106506,0.29,0
cust106507,0.23,0
cust106508,0.31,0
cust106509,0.08,0
cust106510,0.05,0
cust106511,0.03,0
cust106512,0.17,0
cust106513,0.13,0
cust106514,0.42,0
cust106515,0.25,0
cust106516,0.61,0
cust106517,0.18,0
cust106518,0.24,0
cust106519,0.12,0
cust106520,0.01,0
cust106521,0.18,0
cust106522,0.22,1
cust106523,0.33,0
cust106524,0.0,0
cust106525,0.22,0
cust106526,0.18,0
cust106527,0.22,0
cust106528,0.06,0
cust106529,0.26,0
cust106530,0.35,0
cust106531,0.13,0
cust106532,0.09,0
cust106533,0.14,0
cust106534,0.1,0
cust106535,0.32,0
cust106536,0.27,0
cust106537,0.26,0
cust106538,0.34,0
cust106539,0.18,0
cust106540,0.25,0
cust106541,0.08,0
cust106542,0.11,0
cust106543,0.25,0
cust106544,0.06,0
cust106545,0.13,0
cust106546,0.24,0
cust106547,0.33,0
cust106548,0.02,0
cust106549,0.26,0
cust106550,0.38,0
cust106551,0.28,0
cust106552,0.09,0
cust106553,0.18,0
cust106554,0.21,0
cust106555,0.09,0
cust106556,0.35,0
cust106557,0.05,0
cust106558,0.23,0
cust106559,0.09,0
cust106560,0.33,0
cust106561,0.08,0
cust106562,0.27,0
cust106563,0.2,0
cust106564,0.36,0
cust106565,0.1,0
cust106566,0.4,0
cust106567,0.29,0
cust106568,0.25,1
cust106569,0.0,0
cust106570,0.0,0
cust106571,0.1,0
cust106572,0.17,0
cust106573,0.16,1
cust106574,0.18,0
cust106575,0.0,0
cust106576,0.13,0
cust106577,0.19,0
cust106578,0.12,1
cust106579,0.22,0
cust106580,0.24,0
cust106581,0.18,0
cust106582,0.33,0
cust106583,0.34,0
cust106584,0.34,0
cust106585,0.0,0
cust106586,0.26,0
cust106587,0.27,0
cust106588,0.22,0
cust106589,0.4,0
cust106590,0.1,1
cust106591,0.28,0
cust106592,0.36,0
cust106593,0.21,0
cust106594,0.2,0
cust106595,0.0,0
cust106596,0.12,0
cust106597,0.23,0
cust106598,0.23,0
cust106599,0.07,0
cust106600,0.08,0
cust106601,0.17,0
cust106602,0.27,0
cust106603,0.3,0
cust106604,0.2,0
cust106605,0.37,0
cust106606,0.15,1
cust106607,0.16,0
cust106608,0.24,1
cust106609,0.11,0
cust106610,0.19,0
cust106611,0.0,0
cust106612,0.21,0
cust106613,0.32,0
cust106614,0.11,0
cust106615,0.26,0
cust106616,0.31,0
cust106617,0.18,0
cust106618,0.26,0
cust106619,0.03,0
cust106620,0.13,0
cust106621,0.41,0
cust106622,0.1,0
cust106623,0.19,0
cust106624,0.02,0
cust106625,0.29,0
cust106626,0.19,0
cust106627,0.22,0
cust106628,0.3,0
cust106629,0.32,0
cust106630,0.17,0
cust106631,0.16,0
cust106632,0.27,0
cust106633,0.12,0
cust106634,0.26,0
cust106635,0.56,0
cust106636,0.27,0
cust106637,0.24,0
cust106638,0.18,0
cust106639,0.12,0
cust106640,0.31,0
cust106641,0.15,0
cust106642,0.22,0
cust106643,0.39,0
cust106644,0.15,0
cust106645,0.21,0
cust106646,0.04,0
cust106647,0.3,0
cust106648,0.31,0
cust106649,0.19,0
cust106650,0.17,1
cust106651,0.18,0
cust106652,0.38,0
cust106653,0.32,1
cust106654,0.22,0
cust106655,0.3,0
cust106656,0.01,0
cust106657,0.51,0
cust106658,0.39,0
cust106659,0.51,0
cust106660,0.35,0
cust106661,0.36,0
cust106662,0.2,0
cust106663,0.04,0
cust106664,0.18,0
cust106665,0.04,0
cust106666,0.15,0
cust106667,0.26,0
cust106668,0.24,0
cust106669,0.03,0
cust106670,0.04,0
cust106671,0.08,0
cust106672,0.19,0
cust106673,0.21,0
cust106674,0.05,0
cust106675,0.16,0
cust106676,0.31,0
cust106677,0.11,0
cust106678,0.26,0
cust106679,0.09,0
cust106680,0.31,0
cust106681,0.09,0
cust106682,0.22,0
cust106683,0.15,0
cust106684,0.22,0
cust106685,0.14,0
cust106686,0.35,0
cust106687,0.1,0
cust106688,0.37,0
cust106689,0.0,0
cust106690,0.13,0
cust106691,0.1,0
cust106692,0.13,0
cust106693,0.2,0
cust106694,0.18,0
cust106695,0.34,0
cust106696,0.15,0
cust106697,0.16,0
cust106698,0.19,0
cust106699,0.07,0
cust106700,0.2,0
cust106701,0.33,0
cust106702,0.2,0
cust106703,0.04,0
cust106704,0.26,0
cust106705,0.19,0
cust106706,0.32,0
cust106707,0.0,0
cust106708,0.23,0
cust106709,0.0,0
cust106710,0.17,1
cust106711,0.27,0
cust106712,0.09,0
cust106713,0.31,0
cust106714,0.3,0
cust106715,0.28,0
cust106716,0.09,0
cust106717,0.22,0
cust106718,0.22,0
cust106719,0.27,0
cust106720,0.27,0
cust106721,0.1,0
cust106722,0.29,0
cust106723,0.1,0
cust106724,0.48,0
cust106725,0.26,0
cust106726,0.29,0
cust106727,0.16,0
cust106728,0.0,0
cust106729,0.31,0
cust106730,0.04,0
cust106731,0.23,0
cust106732,0.16,0
cust106733,0.23,0
cust106734,0.31,0
cust106735,0.19,0
cust106736,0.44,0
cust106737,0.39,0
cust106738,0.17,0
cust106739,0.22,1
cust106740,0.35,0
cust106741,0.16,0
cust106742,0.27,0
cust106743,0.25,0
cust106744,0.36,0
cust106745,0.17,0
cust106746,0.17,0
cust106747,0.17,0
cust106748,0.14,0
cust106749,0.13,0
cust106750,0.14,0
cust106751,0.18,0
cust106752,0.02,0
cust106753,0.11,0
cust106754,0.14,0
cust106755,0.1,0
cust106756,0.45,0
cust106757,0.2,0
cust106758,0.19,0
cust106759,0.0,0
cust106760,0.24,0
cust106761,0.22,0
cust106762,0.17,0
cust106763,0.1,0
cust106764,0.24,0
cust106765,0.26,0
cust106766,0.05,0
cust106767,0.12,0
cust106768,0.2,0
cust106769,0.24,0
cust106770,0.13,0
cust106771,0.0,0
cust106772,0.24,0
cust106773,0.14,0
cust106774,0.27,0
cust106775,0.18,0
cust106776,0.05,0
cust106777,0.23,0
cust106778,0.4,0
cust106779,0.04,0
cust106780,0.19,1
cust106781,0.25,0
cust106782,0.23,0
cust106783,0.25,0
cust106784,0.23,0
cust106785,0.06,0
cust106786,0.29,0
cust106787,0.21,0
cust106788,0.25,0
cust106789,0.43,0
cust106790,0.08,0
cust106791,0.03,0
cust106792,0.2,0
cust106793,0.17,0
cust106794,0.12,0
cust106795,0.0,0
cust106796,0.16,0
cust106797,0.29,0
cust106798,0.16,0
cust106799,0.12,1
cust106800,0.27,0
cust106801,0.25,0
cust106802,0.4,1
cust106803,0.16,0
cust106804,0.13,0
cust106805,0.14,0
cust106806,0.03,0
cust106807,0.05,0
cust106808,0.26,0
cust106809,0.0,0
cust106810,0.08,0
cust106811,0.28,0
cust106812,0.13,0
cust106813,0.09,0
cust106814,0.19,0
cust106815,0.16,0
cust106816,0.37,1
cust106817,0.09,0
cust106818,0.05,1
cust106819,0.09,0
cust106820,0.0,0
cust106821,0.34,0
cust106822,0.14,0
cust106823,0.28,0
cust106824,0.03,0
cust106825,0.19,0
cust106826,0.18,0
cust106827,0.09,0
cust106828,0.0,0
cust106829,0.19,0
cust106830,0.3,0
cust106831,0.14,0
cust106832,0.12,0
cust106833,0.21,0
cust106834,0.0,0
cust106835,0.21,0
cust106836,0.26,0
cust106837,0.09,0
cust106838,0.15,0
cust106839,0.05,0
cust106840,0.3,0
cust106841,0.27,0
cust106842,0.08,1
cust106843,0.23,0
cust106844,0.1,0
cust106845,0.2,0
cust106846,0.34,0
cust106847,0.25,0
cust106848,0.21,0
cust106849,0.38,0
cust106850,0.02,0
cust106851,0.29,0
cust106852,0.22,0
cust106853,0.27,0
cust106854,0.13,0
cust106855,0.19,0
cust106856,0.18,0
cust106857,0.09,0
cust106858,0.12,0
cust106859,0.12,1
cust106860,0.25,0
cust106861,0.15,0
cust106862,0.48,0
cust106863,0.0,0
cust106864,0.1,0
cust106865,0.22,0
cust106866,0.11,0
cust106867,0.15,0
cust106868,0.15,0
cust106869,0.15,1
cust106870,0.06,0
cust106871,0.14,0
cust106872,0.44,0
cust106873,0.02,0
cust106874,0.24,0
cust106875,0.34,0
cust106876,0.2,0
cust106877,0.3,0
cust106878,0.08,0
cust106879,0.45,0
cust106880,0.23,0
cust106881,0.26,0
cust106882,0.33,0
cust106883,0.24,0
cust106884,0.22,0
cust106885,0.3,0
cust106886,0.13,0
cust106887,0.07,0
cust106888,0.2,0
cust106889,0.3,0
cust106890,0.2,0
cust106891,0.35,0
cust106892,0.21,0
cust106893,0.13,0
cust106894,0.38,0
cust106895,0.35,0
cust106896,0.16,0
cust106897,0.13,0
cust106898,0.26,0
cust106899,0.19,1
cust106900,0.1,0
cust106901,0.22,0
cust106902,0.16,1
cust106903,0.36,0
cust106904,0.07,0
cust106905,0.28,0
cust106906,0.25,0
cust106907,0.2,0
cust106908,0.14,0
cust106909,0.27,0
cust106910,0.46,0
cust106911,0.02,0
cust106912,0.29,0
cust106913,0.21,0
cust106914,0.3,0
cust106915,0.05,0
cust106916,0.16,0
cust106917,0.23,0
cust106918,0.0,0
cust106919,0.29,0
cust106920,0.11,0
cust106921,0.2,0
cust106922,0.09,0
cust106923,0.1,0
cust106924,0.16,0
cust106925,0.22,0
cust106926,0.19,0
cust106927,0.23,0
cust106928,0.25,0
cust106929,0.29,0
cust106930,0.22,0
cust106931,0.09,0
cust106932,0.0,0
cust106933,0.28,0
cust106934,0.23,0
cust106935,0.15,0
cust106936,0.23,0
cust106937,0.07,0
cust106938,0.55,0
cust106939,0.5,0
cust106940,0.14,1
cust106941,0.18,0
cust106942,0.25,0
cust106943,0.18,0
cust106944,0.19,1
cust106945,0.27,0
cust106946,0.25,0
cust106947,0.4,0
cust106948,0.23,0
cust106949,0.25,0
cust106950,0.13,0
cust106951,0.18,0
cust106952,0.13,0
cust106953,0.32,0
cust106954,0.57,0
cust106955,0.15,0
cust106956,0.06,0
cust106957,0.21,0
cust106958,0.04,0
cust106959,0.04,1
cust106960,0.17,0
cust106961,0.27,0
cust106962,0.24,0
cust106963,0.16,0
cust106964,0.36,0
cust106965,0.2,0
cust106966,0.15,0
cust106967,0.24,0
cust106968,0.0,0
cust106969,0.22,0
cust106970,0.32,1
cust106971,0.28,0
cust106972,0.13,0
cust106973,0.0,0
cust106974,0.24,0
cust106975,0.25,0
cust106976,0.32,0
cust106977,0.09,1
cust106978,0.21,0
cust106979,0.15,0
cust106980,0.27,0
cust106981,0.32,0
cust106982,0.0,0
cust106983,0.06,0
cust106984,0.16,0
cust106985,0.26,1
cust106986,0.07,0
cust106987,0.16,0
cust106988,0.08,0
cust106989,0.26,0
cust106990,0.1,0
cust106991,0.07,0
cust106992,0.28,0
cust106993,0.29,0
cust106994,0.27,0
cust106995,0.11,0
cust106996,0.02,0
cust106997,0.08,1
cust106998,0.23,0
cust106999,0.03,0
cust107000,0.31,0
cust107001,0.2,0
cust107002,0.38,0
cust107003,0.24,0
cust107004,0.36,0
cust107005,0.24,0
cust107006,0.19,0
cust107007,0.22,0
cust107008,0.41,0
cust107009,0.24,0
cust107010,0.22,0
cust107011,0.09,0
cust107012,0.13,0
cust107013,0.06,0
cust107014,0.39,0
cust107015,0.16,0
cust107016,0.03,0
cust107017,0.12,0
cust107018,0.31,0
cust107019,0.11,0
cust107020,0.17,0
cust107021,0.24,0
cust107022,0.21,1
cust107023,0.25,1
cust107024,0.0,0
cust107025,0.17,0
cust107026,0.06,0
cust107027,0.39,0
cust107028,0.44,0
cust107029,0.06,0
cust107030,0.04,0
cust107031,0.0,0
cust107032,0.0,0
cust107033,0.32,0
cust107034,0.17,0
cust107035,0.36,0
cust107036,0.25,0
cust107037,0.21,0
cust107038,0.06,0
cust107039,0.0,0
cust107040,0.07,0
cust107041,0.08,0
cust107042,0.23,0
cust107043,0.18,1
cust107044,0.39,1
cust107045,0.06,0
cust107046,0.23,0
cust107047,0.19,0
cust107048,0.13,0
cust107049,0.27,0
cust107050,0.24,0
cust107051,0.21,0
cust107052,0.09,0
cust107053,0.03,0
cust107054,0.27,0
cust107055,0.06,0
cust107056,0.16,0
cust107057,0.29,0
cust107058,0.16,0
cust107059,0.1,0
cust107060,0.37,0
cust107061,0.29,1
cust107062,0.11,0
cust107063,0.22,0
cust107064,0.3,0
cust107065,0.22,0
cust107066,0.3,0
cust107067,0.0,0
cust107068,0.2,0
cust107069,0.06,0
cust107070,0.18,0
cust107071,0.2,0
cust107072,0.11,0
cust107073,0.15,0
cust107074,0.04,0
cust107075,0.1,0
cust107076,0.39,0
cust107077,0.18,0
cust107078,0.13,0
cust107079,0.22,0
cust107080,0.22,0
cust107081,0.33,0
cust107082,0.21,0
cust107083,0.0,1
cust107084,0.3,1
cust107085,0.07,0
cust107086,0.36,0
cust107087,0.26,0
cust107088,0.13,0
cust107089,0.2,0
cust107090,0.12,0
cust107091,0.28,0
cust107092,0.23,0
cust107093,0.02,1
cust107094,0.25,0
cust107095,0.17,0
cust107096,0.23,0
cust107097,0.24,0
cust107098,0.3,0
cust107099,0.0,0
cust107100,0.23,0
cust107101,0.07,0
cust107102,0.42,0
cust107103,0.4,0
cust107104,0.21,0
cust107105,0.3,0
cust107106,0.23,0
cust107107,0.01,0
cust107108,0.26,0
cust107109,0.29,0
cust107110,0.21,0
cust107111,0.1,0
cust107112,0.32,0
cust107113,0.6,0
cust107114,0.07,0
cust107115,0.21,0
cust107116,0.09,0
cust107117,0.08,0
cust107118,0.06,0
cust107119,0.18,0
cust107120,0.01,0
cust107121,0.46,0
cust107122,0.17,0
cust107123,0.24,0
cust107124,0.2,0
cust107125,0.05,0
cust107126,0.0,0
cust107127,0.25,0
cust107128,0.23,1
cust107129,0.01,0
cust107130,0.16,0
cust107131,0.27,0
cust107132,0.18,0
cust107133,0.29,0
cust107134,0.34,0
cust107135,0.07,0
cust107136,0.23,0
cust107137,0.03,0
cust107138,0.52,0
cust107139,0.18,1
cust107140,0.26,0
cust107141,0.31,0
cust107142,0.16,0
cust107143,0.27,0
cust107144,0.11,0
cust107145,0.13,0
cust107146,0.07,0
cust107147,0.15,0
cust107148,0.11,0
cust107149,0.13,0
cust107150,0.14,0
cust107151,0.12,0
cust107152,0.21,0
cust107153,0.09,0
cust107154,0.15,0
cust107155,0.32,0
cust107156,0.23,0
cust107157,0.27,0
cust107158,0.31,0
cust107159,0.29,0
cust107160,0.07,0
cust107161,0.05,0
cust107162,0.09,0
cust107163,0.19,0
cust107164,0.13,0
cust107165,0.17,0
cust107166,0.34,0
cust107167,0.05,0
cust107168,0.22,0
cust107169,0.15,0
cust107170,0.04,0
cust107171,0.27,0
cust107172,0.2,0
cust107173,0.01,0
cust107174,0.22,0
cust107175,0.27,0
cust107176,0.21,0
cust107177,0.04,0
cust107178,0.32,0
cust107179,0.17,0
cust107180,0.18,0
cust107181,0.17,0
cust107182,0.24,0
cust107183,0.36,0
cust107184,0.14,0
cust107185,0.34,0
cust107186,0.16,0
cust107187,0.01,0
cust107188,0.31,0
cust107189,0.04,0
cust107190,0.23,0
cust107191,0.27,0
cust107192,0.16,1
cust107193,0.4,0
cust107194,0.34,0
cust107195,0.31,0
cust107196,0.23,0
cust107197,0.17,0
cust107198,0.21,0
cust107199,0.22,0
cust107200,0.07,0
cust107201,0.23,0
cust107202,0.24,0
cust107203,0.3,0
cust107204,0.26,0
cust107205,0.47,0
cust107206,0.11,0
cust107207,0.01,0
cust107208,0.24,0
cust107209,0.26,0
cust107210,0.16,1
cust107211,0.18,0
cust107212,0.37,0
cust107213,0.27,0
cust107214,0.2,0
cust107215,0.31,0
cust107216,0.13,0
cust107217,0.17,0
cust107218,0.05,0
cust107219,0.15,0
cust107220,0.0,0
cust107221,0.2,0
cust107222,0.25,0
cust107223,0.05,0
cust107224,0.0,0
cust107225,0.15,0
cust107226,0.27,0
cust107227,0.19,0
cust107228,0.05,0
cust107229,0.26,0
cust107230,0.09,1
cust107231,0.07,0
cust107232,0.21,0
cust107233,0.42,1
cust107234,0.25,0
cust107235,0.03,0
cust107236,0.2,0
cust107237,0.22,0
cust107238,0.05,0
cust107239,0.3,0
cust107240,0.09,0
cust107241,0.07,0
cust107242,0.34,1
cust107243,0.17,0
cust107244,0.38,0
cust107245,0.07,0
cust107246,0.26,0
cust107247,0.24,0
cust107248,0.45,0
cust107249,0.0,1
cust107250,0.14,1
cust107251,0.52,0
cust107252,0.13,0
cust107253,0.1,0
cust107254,0.14,0
cust107255,0.12,0
cust107256,0.23,0
cust107257,0.19,1
cust107258,0.24,0
cust107259,0.06,0
cust107260,0.46,0
cust107261,0.04,0
cust107262,0.18,0
cust107263,0.16,1
cust107264,0.19,0
cust107265,0.09,0
cust107266,0.17,0
cust107267,0.32,0
cust107268,0.0,0
cust107269,0.21,0
cust107270,0.07,0
cust107271,0.46,0
cust107272,0.58,1
cust107273,0.17,0
cust107274,0.07,0
cust107275,0.49,0
cust107276,0.15,0
cust107277,0.36,0
cust107278,0.0,0
cust107279,0.0,0
cust107280,0.17,0
cust107281,0.05,0
cust107282,0.25,0
cust107283,0.1,0
cust107284,0.37,0
cust107285,0.02,0
cust107286,0.32,0
cust107287,0.35,0
cust107288,0.28,0
cust107289,0.12,1
cust107290,0.16,0
cust107291,0.06,0
cust107292,0.34,0
cust107293,0.3,0
cust107294,0.18,0
cust107295,0.3,1
cust107296,0.18,0
cust107297,0.49,0
cust107298,0.19,0
cust107299,0.15,0
cust107300,0.33,0
cust107301,0.34,0
cust107302,0.28,0
cust107303,0.16,0
cust107304,0.26,0
cust107305,0.25,0
cust107306,0.18,0
cust107307,0.0,1
cust107308,0.06,0
cust107309,0.14,0
cust107310,0.25,0
cust107311,0.23,0
cust107312,0.17,1
cust107313,0.16,0
cust107314,0.31,0
cust107315,0.05,1
cust107316,0.36,0
cust107317,0.13,0
cust107318,0.19,0
cust107319,0.09,0
cust107320,0.21,0
cust107321,0.0,0
cust107322,0.18,0
cust107323,0.07,0
cust107324,0.0,0
cust107325,0.23,0
cust107326,0.41,0
cust107327,0.25,0
cust107328,0.06,0
cust107329,0.36,0
cust107330,0.2,0
cust107331,0.19,0
cust107332,0.39,0
cust107333,0.34,0
cust107334,0.4,0
cust107335,0.31,0
cust107336,0.29,0
cust107337,0.26,0
cust107338,0.14,0
cust107339,0.21,0
cust107340,0.18,0
cust107341,0.28,0
cust107342,0.47,0
cust107343,0.12,0
cust107344,0.26,0
cust107345,0.17,0
cust107346,0.1,0
cust107347,0.25,0
cust107348,0.05,0
cust107349,0.13,0
cust107350,0.03,0
cust107351,0.17,0
cust107352,0.17,0
cust107353,0.12,0
cust107354,0.5,0
cust107355,0.2,0
cust107356,0.13,0
cust107357,0.07,0
cust107358,0.0,0
cust107359,0.16,0
cust107360,0.05,0
cust107361,0.1,0
cust107362,0.07,0
cust107363,0.39,0
cust107364,0.0,0
cust107365,0.17,0
cust107366,0.0,0
cust107367,0.4,0
cust107368,0.03,0
cust107369,0.17,1
cust107370,0.0,0
cust107371,0.25,0
cust107372,0.34,0
cust107373,0.55,0
cust107374,0.09,0
cust107375,0.36,0
cust107376,0.21,0
cust107377,0.19,0
cust107378,0.35,0
cust107379,0.15,0
cust107380,0.24,0
cust107381,0.3,0
cust107382,0.24,0
cust107383,0.23,0
cust107384,0.0,0
cust107385,0.19,0
cust107386,0.27,0
cust107387,0.39,0
cust107388,0.13,0
cust107389,0.12,0
cust107390,0.23,1
cust107391,0.23,0
cust107392,0.0,0
cust107393,0.16,0
cust107394,0.0,0
cust107395,0.26,0
cust107396,0.1,0
cust107397,0.15,0
cust107398,0.11,0
cust107399,0.06,0
cust107400,0.21,0
cust107401,0.05,0
cust107402,0.21,0
cust107403,0.23,0
cust107404,0.35,0
cust107405,0.34,0
cust107406,0.13,0
cust107407,0.11,0
cust107408,0.0,0
cust107409,0.21,0
cust107410,0.34,0
cust107411,0.09,0
cust107412,0.26,0
cust107413,0.16,0
cust107414,0.32,0
cust107415,0.18,0
cust107416,0.33,0
cust107417,0.04,0
cust107418,0.04,0
cust107419,0.28,0
cust107420,0.26,0
cust107421,0.14,0
cust107422,0.35,0
cust107423,0.26,0
cust107424,0.25,0
cust107425,0.27,0
cust107426,0.12,0
cust107427,0.05,0
cust107428,0.18,1
cust107429,0.01,0
cust107430,0.35,0
cust107431,0.0,0
cust107432,0.45,0
cust107433,0.25,0
cust107434,0.44,0
cust107435,0.2,0
cust107436,0.08,0
cust107437,0.12,0
cust107438,0.21,0
cust107439,0.31,0
cust107440,0.32,0
cust107441,0.27,0
cust107442,0.17,0
cust107443,0.35,1
cust107444,0.36,0
cust107445,0.24,0
cust107446,0.25,0
cust107447,0.19,0
cust107448,0.42,0
cust107449,0.22,0
cust107450,0.12,0
cust107451,0.33,0
cust107452,0.16,0
cust107453,0.27,0
cust107454,0.22,0
cust107455,0.17,0
cust107456,0.02,0
cust107457,0.06,0
cust107458,0.18,1
cust107459,0.0,0
cust107460,0.2,0
cust107461,0.26,0
cust107462,0.11,0
cust107463,0.12,0
cust107464,0.23,0
cust107465,0.26,0
cust107466,0.29,0
cust107467,0.4,0
cust107468,0.14,0
cust107469,0.22,0
cust107470,0.12,0
cust107471,0.17,0
cust107472,0.34,0
cust107473,0.08,0
cust107474,0.12,0
cust107475,0.17,0
cust107476,0.23,0
cust107477,0.22,0
cust107478,0.13,0
cust107479,0.37,0
cust107480,0.27,0
cust107481,0.26,0
cust107482,0.18,0
cust107483,0.15,0
cust107484,0.1,0
cust107485,0.31,0
cust107486,0.18,0
cust107487,0.24,0
cust107488,0.14,0
cust107489,0.36,0
cust107490,0.16,0
cust107491,0.27,0
cust107492,0.17,1
cust107493,0.21,0
cust107494,0.31,0
cust107495,0.44,0
cust107496,0.1,0
cust107497,0.09,0
cust107498,0.05,0
cust107499,0.31,0
cust107500,0.15,0
cust107501,0.15,0
cust107502,0.2,0
cust107503,0.14,0
cust107504,0.0,0
cust107505,0.15,0
cust107506,0.1,0
cust107507,0.22,0
cust107508,0.11,0
cust107509,0.19,0
cust107510,0.16,0
cust107511,0.2,0
cust107512,0.24,0
cust107513,0.08,0
cust107514,0.32,0
cust107515,0.4,0
cust107516,0.33,0
cust107517,0.29,0
cust107518,0.24,0
cust107519,0.13,1
cust107520,0.16,0
cust107521,0.23,0
cust107522,0.17,0
cust107523,0.2,0
cust107524,0.32,0
cust107525,0.24,0
cust107526,0.16,0
cust107527,0.37,0
cust107528,0.16,0
cust107529,0.19,1
cust107530,0.0,0
cust107531,0.21,0
cust107532,0.24,0
cust107533,0.1,0
cust107534,0.25,0
cust107535,0.14,0
cust107536,0.3,0
cust107537,0.07,0
cust107538,0.37,0
cust107539,0.3,0
cust107540,0.2,0
cust107541,0.0,0
cust107542,0.07,0
cust107543,0.14,0
cust107544,0.3,0
cust107545,0.19,1
cust107546,0.44,0
cust107547,0.32,0
cust107548,0.13,0
cust107549,0.21,0
cust107550,0.16,0
cust107551,0.4,0
cust107552,0.29,0
cust107553,0.25,0
cust107554,0.3,0
cust107555,0.25,0
cust107556,0.09,0
cust107557,0.2,0
cust107558,0.06,0
cust107559,0.14,0
cust107560,0.29,0
cust107561,0.33,0
cust107562,0.38,0
cust107563,0.25,0
cust107564,0.03,0
cust107565,0.03,0
cust107566,0.15,0
cust107567,0.42,0
cust107568,0.15,0
cust107569,0.24,0
cust107570,0.0,0
cust107571,0.35,0
cust107572,0.1,0
cust107573,0.1,0
cust107574,0.1,0
cust107575,0.34,0
cust107576,0.23,0
cust107577,0.18,0
cust107578,0.32,0
cust107579,0.0,0
cust107580,0.04,0
cust107581,0.12,0
cust107582,0.19,0
cust107583,0.22,0
cust107584,0.25,0
cust107585,0.2,0
cust107586,0.24,0
cust107587,0.06,0
cust107588,0.17,0
cust107589,0.22,1
cust107590,0.37,0
cust107591,0.17,0
cust107592,0.31,0
cust107593,0.34,0
cust107594,0.25,1
cust107595,0.38,0
cust107596,0.09,0
cust107597,0.0,0
cust107598,0.09,0
cust107599,0.05,0
cust107600,0.21,0
cust107601,0.32,0
cust107602,0.23,0
cust107603,0.14,0
cust107604,0.12,0
cust107605,0.38,0
cust107606,0.11,0
cust107607,0.16,0
cust107608,0.0,0
cust107609,0.24,0
cust107610,0.3,0
cust107611,0.24,0
cust107612,0.21,0
cust107613,0.25,0
cust107614,0.2,0
cust107615,0.24,0
cust107616,0.19,0
cust107617,0.0,0
cust107618,0.4,0
cust107619,0.01,0
cust107620,0.0,0
cust107621,0.18,0
cust107622,0.34,0
cust107623,0.26,0
